Ticker,Ticker_Name,Factsheet
FLH37,FLH37_富蘭克林坦伯頓全球投資系列全球高收益基金美元A(Mdis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLH37&b=37193&c=587
FLZK2,FLZK2_富蘭克林坦伯頓全球投資系列全球高收益基金美元F(mdis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZK2&b=37234&c=620
FLZA7,FLZA7_富蘭克林坦伯頓全球投資系列全球基金美元A(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZA7&b=36781&c=621
FLZ22,FLZ22_富蘭克林坦伯頓全球投資系列全球基金美元A(Ydis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZ22&b=37211&c=590
FLZ46,FLZ46_富蘭克林坦伯頓全球投資系列全球基金美元B(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZ46&b=37212&c=597
FLZ68,FLZ68_富蘭克林坦伯頓全球投資系列全球債券基金美元A(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZ68&b=37188&c=613
FLZ29,FLZ29_富蘭克林坦伯頓全球投資系列全球債券基金美元A(Mdis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZ29&b=37188&c=610
FLZ48,FLZ48_富蘭克林坦伯頓全球投資系列全球債券基金美元B(Mdis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZ48&b=37192&c=606
FLZI8,FLZI8_富蘭克林坦伯頓全球投資系列全球債券基金美元F(Mdis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZI8&b=37190&c=625
FLZ45,FLZ45_富蘭克林坦伯頓全球投資系列全球債券基金歐元A(Mdis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZ45&b=37180&c=600
FLZF0,FLZF0_富蘭克林坦伯頓全球投資系列全球債券基金歐元A(Ydis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZF0&b=37181&c=614
FLZE7,FLZE7_富蘭克林坦伯頓全球投資系列全球債券基金澳幣避險A(Mdis)-H1,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZE7&b=37192&c=622
FLZF7,FLZF7_富蘭克林坦伯頓全球投資系列全球債券總報酬基金美元A(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZF7&b=37197&c=628
FLZF6,FLZF6_富蘭克林坦伯頓全球投資系列全球債券總報酬基金美元A(Mdis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZF6&b=36949&c=631
FLZG2,FLZG2_富蘭克林坦伯頓全球投資系列全球債券總報酬基金美元B(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZG2&b=37200&c=609
FLZG1,FLZG1_富蘭克林坦伯頓全球投資系列全球債券總報酬基金美元B(Mdis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZG1&b=37200&c=608
FLZK1,FLZK1_富蘭克林坦伯頓全球投資系列全球債券總報酬基金美元F(Mdis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZK1&b=37234&c=619
FLZG0,FLZG0_富蘭克林坦伯頓全球投資系列全球債券總報酬基金歐元A(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZG0&b=37187&c=621
FLZF8,FLZF8_富蘭克林坦伯頓全球投資系列全球債券總報酬基金歐元A(Mdis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZF8&b=37188&c=629
FLZF9,FLZF9_富蘭克林坦伯頓全球投資系列全球債券總報酬基金歐元A(Ydis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZF9&b=37189&c=631
FLZG3,FLZG3_富蘭克林坦伯頓全球投資系列全球債券總報酬基金澳幣避險A(Mdis)-H1,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZG3&b=37201&c=611
FLZ79,FLZ79_富蘭克林坦伯頓全球投資系列印度基金美元A(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZ79&b=37219&c=610
FLZ83,FLZ83_富蘭克林坦伯頓全球投資系列印度基金美元B(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZ83&b=37222&c=599
FLZI1,FLZI1_富蘭克林坦伯頓全球投資系列吉富世界基金美元A(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZI1&b=37194&c=622
FLZI2,FLZI2_富蘭克林坦伯頓全球投資系列吉富世界基金歐元A(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZI2&b=37184&c=622
FLZJ5,FLZJ5_富蘭克林坦伯頓全球投資系列多空策略基金美元A(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZJ5&b=37183&c=625
FLZ90,FLZ90_富蘭克林坦伯頓全球投資系列成長(歐元)基金美元A(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZ90&b=37209&c=602
FLZ58,FLZ58_富蘭克林坦伯頓全球投資系列成長(歐元)基金歐元A(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZ58&b=37201&c=598
FLZH2,FLZH2_富蘭克林坦伯頓全球投資系列成長(歐元)基金歐元A(Ydis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZH2&b=37200&c=610
FLZ74,FLZ74_富蘭克林坦伯頓全球投資系列成長(歐元)基金歐元B(Ydis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZ74&b=37205&c=600
FLZD6,FLZD6_富蘭克林坦伯頓全球投資系列亞洲小型企業基金美元A(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZD6&b=37230&c=613
FLZD8,FLZD8_富蘭克林坦伯頓全球投資系列亞洲小型企業基金美元A(Ydis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZD8&b=37229&c=623
FLZD9,FLZD9_富蘭克林坦伯頓全球投資系列亞洲小型企業基金美元B(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZD9&b=37230&c=616
FLZJ0,FLZJ0_富蘭克林坦伯頓全球投資系列亞洲小型企業基金美元F(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZJ0&b=37230&c=613
FLZD7,FLZD7_富蘭克林坦伯頓全球投資系列亞洲小型企業基金歐元A(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZD7&b=37228&c=621
FLZC1,FLZC1_富蘭克林坦伯頓全球投資系列亞洲成長基金美元A(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZC1&b=37202&c=606
FLZ25,FLZ25_富蘭克林坦伯頓全球投資系列亞洲成長基金美元A(Ydis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZ25&b=37202&c=593
FLZ99,FLZ99_富蘭克林坦伯頓全球投資系列亞洲成長基金美元B(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZ99&b=37206&c=608
FLZK6,FLZK6_富蘭克林坦伯頓全球投資系列亞洲成長基金美元F(Acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZK6&b=37236&c=626
FLZA8,FLZA8_富蘭克林坦伯頓全球投資系列亞洲債券基金美元A(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZA8&b=37179&c=624
FLZ78,FLZ78_富蘭克林坦伯頓全球投資系列亞洲債券基金美元A(Mdis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZ78&b=37179&c=614
FLZ82,FLZ82_富蘭克林坦伯頓全球投資系列亞洲債券基金美元B(Mdis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZ82&b=37181&c=602
FLZF4,FLZF4_富蘭克林坦伯頓全球投資系列亞洲債券基金澳幣避險A(Mdis)-H1,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZF4&b=37181&c=618
FLH19,FLH19_富蘭克林坦伯頓全球投資系列拉丁美洲基金美元A(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLH19&b=37231&c=580
FLZ28,FLZ28_富蘭克林坦伯頓全球投資系列拉丁美洲基金美元A(Ydis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZ28&b=37231&c=598
FLZ69,FLZ69_富蘭克林坦伯頓全球投資系列拉丁美洲基金美元B(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZ69&b=37232&c=604
FLZ86,FLZ86_富蘭克林坦伯頓全球投資系列東歐基金美元A(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZ86&b=37213&c=602
FLZ87,FLZ87_富蘭克林坦伯頓全球投資系列東歐基金美元B(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZ87&b=37215&c=605
FLZ55,FLZ55_富蘭克林坦伯頓全球投資系列東歐基金歐元A(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZ55&b=37210&c=595
FLZE9,FLZE9_富蘭克林坦伯頓全球投資系列東歐基金歐元A(Ydis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZE9&b=37209&c=623
FLZA0,FLZA0_富蘭克林坦伯頓全球投資系列金磚四國基金美元A(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZA0&b=37204&c=605
FLZA1,FLZA1_富蘭克林坦伯頓全球投資系列金磚四國基金美元B(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZA1&b=37207&c=609
FLZ80,FLZ80_富蘭克林坦伯頓全球投資系列科技基金美元A(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZ80&b=37174&c=602
FLZ84,FLZ84_富蘭克林坦伯頓全球投資系列科技基金美元B(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZ84&b=37175&c=607
FLZK5,FLZK5_富蘭克林坦伯頓全球投資系列科技基金美元F(Acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZK5&b=37235&c=624
FLZB0,FLZB0_富蘭克林坦伯頓全球投資系列美元短期票券基金美元A(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZB0&b=37176&c=614
FLZ38,FLZ38_富蘭克林坦伯頓全球投資系列美元短期票券基金美元A(Mdis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZ38&b=37176&c=607
FLZ53,FLZ53_富蘭克林坦伯頓全球投資系列美元短期票券基金美元B(Mdis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZ53&b=37178&c=606
FLZJ1,FLZJ1_富蘭克林坦伯頓全球投資系列美元短期票券基金美元F(Mdis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZJ1&b=37178&c=625
FLZD5,FLZD5_富蘭克林坦伯頓全球投資系列美國政府基金美元A(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZD5&b=37173&c=618
FLZ33,FLZ33_富蘭克林坦伯頓全球投資系列美國政府基金美元A(Mdis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZ33&b=37173&c=599
FLZH7,FLZH7_富蘭克林坦伯頓全球投資系列美國政府基金美元AX(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZH7&b=37174&c=625
FLZ50,FLZ50_富蘭克林坦伯頓全球投資系列美國政府基金美元B(Mdis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZ50&b=37174&c=599
FLZK0,FLZK0_富蘭克林坦伯頓全球投資系列美國政府基金美元F(Mdis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZK0&b=37234&c=618
FLZ94,FLZ94_富蘭克林坦伯頓全球投資系列美國機會基金美元A(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZ94&b=37175&c=608
FLZ96,FLZ96_富蘭克林坦伯頓全球投資系列美國機會基金美元B(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZ96&b=37176&c=611
FLZI9,FLZI9_富蘭克林坦伯頓全球投資系列美國機會基金美元F(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZI9&b=37175&c=629
FLZ95,FLZ95_富蘭克林坦伯頓全球投資系列美國機會基金歐元A(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZ95&b=37173&c=607
FLH40,FLH40_富蘭克林坦伯頓全球投資系列-新興市場月收益基金美元A(acc)股,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLH40&b=37198&c=586
FLZK9,FLZK9_富蘭克林坦伯頓全球投資系列-新興市場月收益基金美元A(Mdis)股,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZK9&b=37198&c=636
FLZL3,FLZL3_富蘭克林坦伯頓全球投資系列-新興市場月收益基金美元A(Qdis)股,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZL3&b=37197&c=630
FLZL4,FLZL4_富蘭克林坦伯頓全球投資系列-新興市場月收益基金美元F(Mdis)股,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZL4&b=37236&c=625
FLZE0,FLZE0_富蘭克林坦伯頓全球投資系列新興國家小型企業基金美元A(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZE0&b=37229&c=616
FLZE1,FLZE1_富蘭克林坦伯頓全球投資系列新興國家小型企業基金美元A(Ydis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZE1&b=37228&c=616
FLZE2,FLZE2_富蘭克林坦伯頓全球投資系列新興國家小型企業基金歐元A(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZE2&b=37227&c=616
FLZJ2,FLZJ2_富蘭克林坦伯頓全球投資系列新興國家固定收益基金南非幣避險A(Mdis)-H1,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZJ2&b=37194&c=624
FLZC2,FLZC2_富蘭克林坦伯頓全球投資系列新興國家固定收益基金美元A(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZC2&b=37201&c=606
FLZB8,FLZB8_富蘭克林坦伯頓全球投資系列新興國家固定收益基金美元A(Mdis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZB8&b=36501&c=613
FLZ30,FLZ30_富蘭克林坦伯頓全球投資系列新興國家固定收益基金美元A(Qdis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZ30&b=37202&c=589
FLZB9,FLZB9_富蘭克林坦伯頓全球投資系列新興國家固定收益基金美元B(Mdis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZB9&b=37206&c=617
FLZ49,FLZ49_富蘭克林坦伯頓全球投資系列新興國家固定收益基金美元B(Qdis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZ49&b=37205&c=602
FLZI3,FLZI3_富蘭克林坦伯頓全球投資系列新興國家固定收益基金美元F(Mdis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZI3&b=37204&c=616
FLZF2,FLZF2_富蘭克林坦伯頓全球投資系列新興國家固定收益基金澳幣避險A(Mdis)-H1,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZF2&b=37207&c=615
FLZE8,FLZE8_富蘭克林坦伯頓全球投資系列新興國家基金美元A(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZE8&b=37209&c=622
FLZ24,FLZ24_富蘭克林坦伯頓全球投資系列新興國家基金美元A(Ydis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZ24&b=37208&c=598
FLZ47,FLZ47_富蘭克林坦伯頓全球投資系列新興國家基金美元B(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZ47&b=37210&c=596
FLZF5,FLZF5_富蘭克林坦伯頓全球投資系列精選收益基金美元A(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZF5&b=37182&c=620
FLZB5,FLZB5_富蘭克林坦伯頓全球投資系列精選收益基金美元A(Mdis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZB5&b=37182&c=616
FLZB7,FLZB7_富蘭克林坦伯頓全球投資系列精選收益基金美元B(Mdis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZB7&b=37185&c=621
FLZK3,FLZK3_富蘭克林坦伯頓全球投資系列精選收益基金美元F(Mdis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZK3&b=37235&c=622
FLZB6,FLZB6_富蘭克林坦伯頓全球投資系列精選收益基金歐元A(Mdis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZB6&b=37179&c=623
FLZF3,FLZF3_富蘭克林坦伯頓全球投資系列精選收益基金澳幣避險A(Mdis)-H1,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZF3&b=37190&c=617
FLZH9,FLZH9_富蘭克林坦伯頓全球投資系列歐元短期貨幣市場基金歐元A(acc)(未申報生效),
FLZL0,FLZL0_富蘭克林坦伯頓全球投資系列-歐洲中小型企業基金美元A(acc)股,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZL0&b=37231&c=616
FLZL2,FLZL2_富蘭克林坦伯頓全球投資系列-歐洲中小型企業基金美元避險A(acc)股-H1,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZL2&b=37227&c=623
FLZL1,FLZL1_富蘭克林坦伯頓全球投資系列-歐洲中小型企業基金歐元A(acc)股,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZL1&b=37229&c=624
FLZJ14,FLZJ14_富蘭克林坦伯頓全球投資系列歐洲股票收益基金美元A(Mdis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZJ14&b=39936&c=681
FLZJ15,FLZJ15_富蘭克林坦伯頓全球投資系列歐洲股票收益基金美元避險A(Mdis)-H1,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZJ15&b=39778&c=686
FLZJ13,FLZJ13_富蘭克林坦伯頓全球投資系列歐洲股票收益基金歐元A(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZJ13&b=39936&c=680
FLZC3,FLZC3_富蘭克林坦伯頓全球投資系列歐洲高收益基金美元A(Mdis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZC3&b=37196&c=620
FLZC4,FLZC4_富蘭克林坦伯頓全球投資系列歐洲高收益基金美元B(Mdis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZC4&b=37199&c=624
FLZH5,FLZH5_富蘭克林坦伯頓全球投資系列歐洲高收益基金美元避險A(Mdis)-H1,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZH5&b=37185&c=625
FLZA6,FLZA6_富蘭克林坦伯頓全球投資系列歐洲高收益基金歐元A(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZA6&b=37187&c=621
FLZ91,FLZ91_富蘭克林坦伯頓全球投資系列歐洲高收益基金歐元A(Mdis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZ91&b=37187&c=608
FLZ77,FLZ77_富蘭克林坦伯頓全球投資系列歐洲高收益基金歐元A(Ydis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZ77&b=37186&c=611
FLZC0,FLZC0_富蘭克林坦伯頓全球投資系列歐洲高收益基金歐元B(Mdis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZC0&b=37191&c=612
FLZJ7,FLZJ7_富蘭克林坦伯頓全球投資系列潛力歐洲基金美元A(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZJ7&b=37224&c=623
FLZJ8,FLZJ8_富蘭克林坦伯頓全球投資系列潛力歐洲基金美元A(Ydis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZJ8&b=37223&c=623
FLZ88,FLZ88_富蘭克林坦伯頓全球投資系列潛力歐洲基金美元B(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZ88&b=37225&c=607
FLZJ4,FLZJ4_富蘭克林坦伯頓全球投資系列潛力歐洲基金美元避險A(acc)-H1,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZJ4&b=37215&c=620
FLZ54,FLZ54_富蘭克林坦伯頓全球投資系列潛力歐洲基金歐元A(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZ54&b=37217&c=601
FLZH0,FLZH0_富蘭克林坦伯頓全球投資系列潛力歐洲基金歐元A(Ydis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZH0&b=37218&c=617
FLZ71,FLZ71_富蘭克林坦伯頓全球投資系列潛力歐洲基金歐元B(Ydis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZ71&b=37220&c=594
FLZJ3,FLZJ3_富蘭克林坦伯頓全球投資系列穩定月收益基金南非幣避險A(Mdis)-H1,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZJ3&b=37186&c=626
FLZI0,FLZI0_富蘭克林坦伯頓全球投資系列穩定月收益基金美元A(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZI0&b=37194&c=621
FLZ92,FLZ92_富蘭克林坦伯頓全球投資系列穩定月收益基金美元A(Mdis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZ92&b=36696&c=613
FLZ93,FLZ93_富蘭克林坦伯頓全球投資系列穩定月收益基金美元B(Mdis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZ93&b=37196&c=610
FLZI4,FLZI4_富蘭克林坦伯頓全球投資系列穩定月收益基金美元F(Mdis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZI4&b=37195&c=626
FLZH4,FLZH4_富蘭克林坦伯頓全球投資系列穩定月收益基金澳幣避險A(Mdis)-H1,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZH4&b=37203&c=615
FLZE3,FLZE3_富蘭克林坦伯頓全球投資系列邊境市場基金美元A(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZE3&b=37226&c=616
FLZE6,FLZE6_富蘭克林坦伯頓全球投資系列邊境市場基金美元A(Ydis),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZE6&b=37225&c=618
FLZE5,FLZE5_富蘭克林坦伯頓全球投資系列邊境市場基金歐元A(acc),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZE5&b=37222&c=614
FLZ13,FLZ13_富蘭克林坦伯頓成長基金A,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZ13&b=37208&c=596
FLZ21,FLZ21_富蘭克林坦伯頓法人機構專用基金Primary,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZ21&b=37214&c=592
FLZ15,FLZ15_富蘭克林坦伯頓開發中國家基金(已撤銷核備),
FLZ18,FLZ18_富蘭克林美國房地產證券化基金(未申報生效),
FLZ10,FLZ10_富蘭克林浮動利率政府債券基金(未申報生效),
FLZ08,FLZ08_富蘭克林高成長基金A,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZ08&b=37181&c=600
FLZ07,FLZ07_富蘭克林高科技基金美元A,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZ07&b=37172&c=599
FLZ11,FLZ11_富蘭克林貨幣市場基金(未申報生效),
FLZ01,FLZ01_富蘭克林黃金基金美元A,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZ01&b=37171&c=592
FLZ02,FLZ02_富蘭克林潛力組合基金A,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=FLZ02&b=37223&c=591
105,105_景順投信,
CTZH5,CTZH5_景順大中華基金A(澳幣對沖)股澳幣,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=CTZH5&b=37519&c=631
CTH01,CTH01_景順大中華基金A股美元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=CTH01&b=37518&c=584
CTZC1,CTZC1_景順大中華基金B股美元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=CTZC1&b=37518&c=621
CTH03,CTH03_景順大中華基金C股美元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=CTH03&b=37517&c=585
CTH18,CTH18_景順中國基金A(歐元對沖)股歐元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=CTH18&b=37539&c=595
CTZH3,CTZH3_景順中國基金A(澳幣對沖)股澳幣,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=CTZH3&b=37539&c=631
CTH02,CTH02_景順中國基金A-年配息股美元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=CTH02&b=37536&c=585
CTZC2,CTZC2_景順中國基金B-年配息股美元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=CTZC2&b=37537&c=623
CTH19,CTH19_景順中國基金C(歐元對沖)股歐元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=CTH19&b=37538&c=595
CTH04,CTH04_景順中國基金C-年配息股美元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=CTH04&b=37535&c=586
CTZ85,CTZ85_景順天下地產證券基金A(歐元對沖)股歐元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=CTZ85&b=37558&c=618
CTZ60,CTZ60_景順天下地產證券基金A-年配息股美元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=CTZ60&b=37551&c=604
CTZ86,CTZ86_景順天下地產證券基金C(歐元對沖)股歐元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=CTZ86&b=37557&c=618
CTZ61,CTZ61_景順天下地產證券基金C股美元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=CTZ61&b=37551&c=605
CTZA1,CTZA1_景順太平洋基金A-年配息股美元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=CTZA1&b=37541&c=615
CTZA2,CTZA2_景順太平洋基金C-年配息股美元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=CTZA2&b=37539&c=623
CTZH8,CTZH8_景順日本小型企業基金A(美元對沖)股美元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=CTZH8&b=37544&c=632
CTZB8,CTZB8_景順日本小型企業基金A-年配息股美元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=CTZB8&b=37542&c=624
ISZ02,ISZ02_景順日本小型企業基金A股日圓,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ISZ02&b=37544&c=607
CTZC0,CTZC0_景順日本小型企業基金B股日圓,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=CTZC0&b=37545&c=620
CTZB9,CTZB9_景順日本小型企業基金C-年配息股美元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=CTZB9&b=37540&c=623
CTZC3,CTZC3_景順日本小型企業基金C股日圓,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=CTZC3&b=37544&c=622
CTZL2,CTZL2_景順日本股息增長基金A-年配息股美元(未申報生效),
CTZL3,CTZL3_景順日本股息增長基金B-年配息股美元(未申報生效),
CTZL4,CTZL4_景順日本股息增長基金C-年配息股美元(未申報生效),
CTZB2,CTZB2_景順日本股票探索價值基金A股日圓,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=CTZB2&b=37542&c=618
CTZB3,CTZB3_景順日本股票探索價值基金C股日圓,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=CTZB3&b=37541&c=618
CTZB6,CTZB6_景順日本股票優勢基金A股日圓,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=CTZB6&b=37536&c=625
CTZB7,CTZB7_景順日本股票優勢基金C股日圓,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=CTZB7&b=37534&c=624
CTZG3,CTZG3_景順日本動力基金A(美元對沖)股美元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=CTZG3&b=37559&c=632
